0.00000000000000000	3007.22021484375000000
0.00016483516483516	-53974.28906250000000000
0.00032967032967033	-48922.03906250000000000
0.00049450549450549	-43907.16015625000000000
0.00065934065934066	-38901.26953125000000000
0.00082417582417582	-33965.15625000000000000
0.00098901098901099	-28800.17578125000000000
0.00115384615384615	-23792.47656250000000000
0.00131868131868132	-18771.68359375000000000
0.00148351648351648	-13716.89355468750000000
0.00164835164835165	-8605.01171875000000000
0.00181318681318681	-3674.09033203125000000
0.00197802197802198	1270.74499511718750000
0.00214285714285714	6330.21093750000000000
0.00230769230769231	11401.49804687500000000
0.00247252747252747	16533.57031250000000000
0.00263736263736264	21495.01171875000000000
0.00280219780219780	26476.74804687500000000
0.00296703296703297	31488.84570312500000000
0.00313186813186813	36559.94140625000000000
0.00329670329670330	41658.88281250000000000
0.00346153846153846	46627.58203125000000000
0.00362637362637363	51705.69140625000000000
0.00379120879120879	56694.57812500000000000
0.00395604395604396	61370.06640625000000000
0.00412087912087912	59275.34765625000000000
0.00428571428571429	-53254.83203125000000000
0.00445054945054945	-48081.58984375000000000
0.00461538461538462	-43115.77734375000000000
0.00478021978021978	-37976.67968750000000000
0.00494505494505495	-33086.46093750000000000
0.00510989010989011	-28128.63085937500000000
0.00527472527472528	-23062.61132812500000000
0.00543956043956044	-18002.53906250000000000
0.00560439560439561	-12850.78613281250000000
0.00576923076923077	-7913.28564453125000000
0.00593406593406594	-2916.52197265625000000
0.00609890109890110	2130.23706054687500000
0.00626373626373627	7219.67138671875000000
0.00642857142857143	12260.38867187500000000
0.00659340659340660	17214.89062500000000000
0.00675824175824176	22266.64453125000000000
0.00692307692307693	27305.91210937500000000
0.00708791208791209	32313.79296875000000000
0.00725274725274726	37331.62109375000000000
0.00741758241758242	42322.92578125000000000
0.00758241758241759	47479.92187500000000000
0.00774725274725275	52439.00781250000000000
0.00791208791208792	57315.96484375000000000
0.00807692307692308	61355.50781250000000000
0.00824175824175825	15365.76269531250000000
0.00840659340659341	-52456.89453125000000000
0.00857142857142858	-47458.26171875000000000
0.00873626373626374	-42436.69531250000000000
0.00890109890109891	-37378.33203125000000000
0.00906593406593407	-32354.24218750000000000
0.00923076923076924	-27320.62109375000000000
0.00939560439560440	-22287.99414062500000000
0.00956043956043956	-17255.03320312500000000
0.00972527472527473	-12227.48339843750000000
0.00989010989010989	-7200.98242187500000000
0.01005494505494506	-2180.24902343750000000
0.01021978021978022	2851.22607421875000000
0.01038461538461539	7885.77441406250000000
0.01054945054945055	12919.64355468750000000
0.01071428571428572	17945.35351562500000000
0.01087912087912088	22983.75585937500000000
0.01104395604395605	28000.64648437500000000
0.01120879120879121	33080.89453125000000000
0.01137362637362638	38110.03125000000000000
0.01153846153846154	43144.83984375000000000
0.01170329670329671	48165.62500000000000000
0.01186813186813187	53196.51171875000000000
0.01203296703296704	58257.34765625000000000
0.01219780219780220	61379.04296875000000000
0.01236263736263737	-55116.22265625000000000
0.01252747252747253	-51665.55859375000000000
0.01269230769230770	-46647.70312500000000000
0.01285714285714286	-41624.01953125000000000
0.01302197802197803	-36562.46875000000000000
0.01318681318681319	-31546.65234375000000000
0.01335164835164836	-26520.85351562500000000
0.01351648351648352	-21494.27343750000000000
0.01368131868131869	-16476.12500000000000000
0.01384615384615385	-11440.97265625000000000
0.01401098901098902	-6405.79150390625000000
0.01417582417582418	-1399.53149414062500000
0.01434065934065935	3651.31445312500000000
0.01450549450549451	8659.36718750000000000
0.01467032967032968	13705.56933593750000000
0.01483516483516484	18742.85937500000000000
0.01500000000000001	23766.05468750000000000
0.01516483516483517	28774.74218750000000000
0.01532967032967034	33801.89843750000000000
0.01549450549450550	38841.82031250000000000
0.01565934065934067	43863.37109375000000000
0.01582417582417583	48906.48046875000000000
0.01598901098901100	53915.14843750000000000
0.01615384615384616	58968.03906250000000000
0.01631868131868133	61401.13671875000000000
0.01648351648351649	-55131.46093750000000000
0.01664835164835166	-50940.42187500000000000
0.01681318681318682	-45922.80078125000000000
0.01697802197802199	-40900.39843750000000000
0.01714285714285715	-35883.28906250000000000
0.01730769230769232	-30832.56250000000000000
0.01747252747252748	-25803.48437500000000000
0.01763736263736265	-20764.63085937500000000
0.01780219780219781	-15757.47851562500000000
0.01796703296703298	-10710.06250000000000000
0.01813186813186814	-5688.12695312500000000
0.01829670329670331	-660.83312988281250000
0.01846153846153847	4374.91992187500000000
0.01862637362637364	9456.61425781250000000
0.01879120879120880	14505.28515625000000000
0.01895604395604397	19519.47265625000000000
0.01912087912087913	24544.04687500000000000
0.01928571428571429	29562.37695312500000000
0.01945054945054946	34611.74609375000000000
0.01961538461538462	39636.17968750000000000
0.01978021978021979	44670.39453125000000000
0.01994505494505495	49699.26953125000000000
